Time,yPosition,yVelocity,yAcceleration
36527.023,-4008.6763,-0.12645914,-5.1714064E-11
36559.594,-4012.795,-0.12645914,-5.176019E-11
36592.176,-4016.915,-0.12645914,-5.1806344E-11
36624.78,-4021.038,-0.12645914,-5.1852512E-11
36657.28,-4025.148,-0.12645914,-5.1898718E-11
36689.758,-4029.2551,-0.12645914,-5.194477E-11
36722.223,-4033.3604,-0.12645914,-5.199079E-11
36754.684,-4037.4656,-0.12645914,-5.2036795E-11
36787.145,-4041.5706,-0.12645914,-5.2082793E-11
36819.684,-4045.6855,-0.12645914,-5.212879E-11
36852.203,-4049.798,-0.12645914,-5.21749E-11
36884.74,-4053.9126,-0.12645914,-5.222098E-11
36917.285,-4058.0286,-0.12645914,-5.2267086E-11
36949.855,-4062.1475,-0.12645914,-5.2313206E-11
36982.453,-4066.2695,-0.12645914,-5.235936E-11
37015.01,-4070.3867,-0.12645914,-5.2405552E-11
37047.547,-4074.5012,-0.12645914,-5.245169E-11
37080.0,-4078.6052,-0.12645914,-5.249779E-11
37112.492,-4082.714,-0.12645914,-5.254378E-11
37144.957,-4086.8198,-0.12645914,-5.258982E-11
37177.434,-4090.9268,-0.12645914,-5.2635826E-11
37209.89,-4095.0312,-0.12645914,-5.2681845E-11
37242.387,-4099.141,-0.12645914,-5.272784E-11
37274.85,-4103.2466,-0.12645914,-5.2773886E-11
37307.3,-4107.35,-0.12645914,-5.281989E-11
37339.832,-4111.464,-0.12645914,-5.286587E-11
37372.367,-4115.5786,-0.12645914,-5.291197E-11
37404.883,-4119.6904,-0.12645914,-5.2958075E-11
37437.414,-4123.804,-0.12645914,-5.300415E-11
37469.93,-4127.916,-0.12645914,-5.3050248E-11
37502.473,-4132.0312,-0.12645914,-5.3096322E-11
37535.082,-4136.1553,-0.12645914,-5.314244E-11
37567.71,-4140.2817,-0.12645914,-5.3188648E-11
37600.34,-4144.4077,-0.12645914,-5.3234885E-11
37632.973,-4148.534,-0.12645914,-5.328112E-11
37665.547,-4152.654,-0.12645914,-5.3327363E-11
37698.11,-4156.7715,-0.12645914,-5.337352E-11
37730.676,-4160.8896,-0.12645914,-5.3419665E-11
37763.19,-4165.002,-0.12645914,-5.346581E-11
37795.727,-4169.1167,-0.12645914,-5.3511886E-11
37828.24,-4173.2285,-0.12645914,-5.355799E-11
37860.777,-4177.3433,-0.12645914,-5.3604062E-11
37893.33,-4181.4595,-0.12645914,-5.365017E-11
37925.887,-4185.5767,-0.12645914,-5.3696297E-11
37958.51,-4189.702,-0.12645914,-5.3742434E-11
37991.156,-4193.83,-0.12645914,-5.3788664E-11
38023.81,-4197.9595,-0.12645914,-5.3834923E-11
38056.484,-4202.092,-0.12645914,-5.388119E-11
38089.164,-4206.2246,-0.12645914,-5.3927494E-11
38121.83,-4210.355,-0.12645914,-5.3973805E-11
38154.492,-4214.486,-0.12645914,-5.402009E-11
38187.133,-4218.614,-0.12645914,-5.4066376E-11
38219.79,-4222.7437,-0.12645914,-5.4112628E-11
38252.406,-4226.8687,-0.12645914,-5.4158903E-11
38285.004,-4230.991,-0.12645914,-5.4205123E-11
38317.586,-4235.1113,-0.12645914,-5.4251315E-11
38350.227,-4239.2393,-0.12645914,-5.4297487E-11
38382.875,-4243.368,-0.12645914,-5.4343738E-11
38415.52,-4247.4966,-0.12645914,-5.4390003E-11
38448.082,-4251.6147,-0.12645914,-5.443626E-11
38480.656,-4255.7344,-0.12645914,-5.4482405E-11
38513.242,-4259.855,-0.12645914,-5.4528562E-11
38545.85,-4263.9785,-0.12645914,-5.4574737E-11
38578.457,-4268.1016,-0.12645914,-5.4620947E-11
38611.125,-4272.233,-0.12645914,-5.466715E-11
38643.797,-4276.3643,-0.12645914,-5.4713442E-11
38676.49,-4280.4985,-0.12645914,-5.475974E-11
38709.15,-4284.629,-0.12645914,-5.4806062E-11
38741.81,-4288.759,-0.12645914,-5.4852345E-11
38774.523,-4292.8955,-0.12645914,-5.4898624E-11
38807.254,-4297.0347,-0.12645914,-5.4944983E-11
38839.906,-4301.164,-0.12645914,-5.4991362E-11
38872.543,-4305.291,-0.12645914,-5.5037634E-11
38905.215,-4309.4224,-0.12645914,-5.5083882E-11
38937.87,-4313.552,-0.12645914,-5.5130178E-11
38970.535,-4317.6826,-0.12645914,-5.5176454E-11
39003.207,-4321.814,-0.12645914,-5.522274E-11
39035.855,-4325.9424,-0.12645914,-5.5269036E-11
39068.51,-4330.0723,-0.12645914,-5.53153E-11
39101.184,-4334.2036,-0.12645914,-5.5361576E-11
39133.86,-4338.3354,-0.12645914,-5.5407873E-11
39166.543,-4342.4683,-0.12645914,-5.5454176E-11
39199.188,-4346.596,-0.12645914,-5.550049E-11
39231.848,-4350.726,-0.12645914,-5.5546748E-11
39264.496,-4354.855,-0.12645914,-5.559303E-11
39297.12,-4358.9805,-0.12645914,-5.5639292E-11
39329.734,-4363.105,-0.12645914,-5.5685526E-11
39362.387,-4367.2344,-0.12645914,-5.573174E-11
39395.047,-4371.3643,-0.12645914,-5.5778007E-11
39427.72,-4375.496,-0.12645914,-5.582429E-11
39460.367,-4379.625,-0.12645914,-5.5870586E-11
39492.977,-4383.749,-0.12645914,-5.591685E-11
39525.574,-4387.8716,-0.12645914,-5.596306E-11
39558.234,-4392.0015,-0.12645914,-5.600925E-11
39590.797,-4396.119,-0.12645914,-5.6055532E-11
39623.297,-4400.229,-0.12645914,-5.6101675E-11
39655.86,-4404.347,-0.12645914,-5.614773E-11
39688.4,-4408.462,-0.12645914,-5.619387E-11
39720.926,-4412.575,-0.12645914,-5.6239978E-11
39753.51,-4416.696,-0.12645914,-5.6286073E-11
39786.074,-4420.8135,-0.12645914,-5.6332248E-11
39818.594,-4424.926,-0.12645914,-5.6378388E-11
39851.15,-4429.0425,-0.12645914,-5.642447E-11
39883.69,-4433.1577,-0.12645914,-5.6470602E-11
39916.258,-4437.2764,-0.12645914,-5.651672E-11
39948.836,-4441.396,-0.12645914,-5.6562866E-11
39981.426,-4445.5176,-0.12645914,-5.660903E-11
40014.004,-4449.637,-0.12645914,-5.6655212E-11
40046.58,-4453.7563,-0.12645914,-5.6701376E-11
40079.125,-4457.8726,-0.12645914,-5.6747534E-11
40111.69,-4461.991,-0.12645914,-5.6793653E-11
40144.273,-4466.1113,-0.12645914,-5.68398E-11
40176.848,-4470.2305,-0.12645914,-5.688597E-11
40209.45,-4474.3535,-0.12645914,-5.693213E-11
40242.08,-4478.48,-0.12645914,-5.697833E-11
40274.695,-4482.6045,-0.12645914,-5.7024566E-11
40307.336,-4486.732,-0.12645914,-5.7070786E-11
40339.96,-4490.858,-0.12645914,-5.7117037E-11
40372.504,-4494.973,-0.12645914,-5.7163267E-11
40405.06,-4499.09,-0.12645914,-5.7209383E-11
40437.63,-4503.209,-0.12645914,-5.7255513E-11
40470.215,-4507.33,-0.12645914,-5.7301667E-11
40502.84,-4511.4556,-0.12645914,-5.7347842E-11
40535.46,-4515.581,-0.12645914,-5.7394072E-11
40568.1,-4519.7085,-0.12645914,-5.74403E-11
40600.73,-4523.835,-0.12645914,-5.7486554E-11
40633.344,-4527.9595,-0.12645914,-5.7532788E-11
40665.92,-4532.0796,-0.12645914,-5.7579004E-11
40698.46,-4536.1943,-0.12645914,-5.762517E-11
40731.023,-4540.312,-0.12645914,-5.7671277E-11
40763.555,-4544.426,-0.12645914,-5.7717418E-11
40796.016,-4548.531,-0.12645914,-5.7763516E-11
40828.496,-4552.638,-0.12645914,-5.7809514E-11
40860.973,-4556.745,-0.12645914,-5.785554E-11
40893.465,-4560.854,-0.12645914,-5.7901562E-11
40926.016,-4564.9707,-0.12645914,-5.7947605E-11
40958.598,-4569.091,-0.12645914,-5.799373E-11
40991.17,-4573.21,-0.12645914,-5.80399E-11
41023.8,-4577.3364,-0.12645914,-5.808606E-11
41056.43,-4581.463,-0.12645914,-5.8132294E-11
41089.09,-4585.593,-0.12645914,-5.817853E-11
41121.754,-4589.723,-0.12645914,-5.8224814E-11
41154.383,-4593.8496,-0.12645914,-5.8271096E-11
41186.98,-4597.972,-0.12645914,-5.831734E-11
41219.598,-4602.097,-0.12645914,-5.836353E-11
41252.133,-4606.2114,-0.12645914,-5.840975E-11
41284.66,-4610.3247,-0.12645914,-5.845585E-11
41317.25,-4614.446,-0.12645914,-5.8501946E-11
41349.86,-4618.5693,-0.12645914,-5.8548125E-11
41382.375,-4622.681,-0.12645914,-5.859433E-11
41414.984,-4626.805,-0.12645914,-5.864041E-11
41447.633,-4630.934,-0.12645914,-5.868662E-11
41480.332,-4635.0693,-0.12645914,-5.873288E-11
41513.004,-4639.201,-0.12645914,-5.877922E-11
41545.688,-4643.3345,-0.12645914,-5.8825514E-11
41578.39,-4647.47,-0.12645914,-5.887183E-11
41611.008,-4651.595,-0.12645914,-5.891817E-11
41643.676,-4655.7266,-0.12645914,-5.896439E-11
41676.312,-4659.854,-0.12645914,-5.9010685E-11
41708.992,-4663.987,-0.12645914,-5.905693E-11
41741.62,-4668.113,-0.12645914,-5.9103236E-11
41774.152,-4672.2266,-0.12645914,-5.914948E-11
41806.664,-4676.338,-0.12645914,-5.919557E-11
41839.207,-4680.4536,-0.12645914,-5.924164E-11
41871.715,-4684.5645,-0.12645914,-5.9287755E-11
41904.203,-4688.673,-0.12645914,-5.933382E-11
41936.676,-4692.7793,-0.12645914,-5.937986E-11
41969.08,-4696.877,-0.12645914,-5.9425874E-11
42001.51,-4700.9785,-0.12645914,-5.947179E-11
42033.96,-4705.082,-0.12645914,-5.951775E-11
42066.426,-4709.1875,-0.12645914,-5.956373E-11
42098.824,-4713.284,-0.12645914,-5.9609734E-11
42131.203,-4717.3784,-0.12645914,-5.965564E-11
42163.6,-4721.4756,-0.12645914,-5.970153E-11
42196.02,-4725.575,-0.12645914,-5.9747436E-11
42228.457,-4729.6772,-0.12645914,-5.979337E-11
42260.887,-4733.7783,-0.12645914,-5.983934E-11
42293.348,-4737.8833,-0.12645914,-5.988529E-11
42325.78,-4741.985,-0.12645914,-5.993129E-11
42358.31,-4746.098,-0.12645914,-5.997725E-11
42390.93,-4750.223,-0.12645914,-6.002335E-11
42423.43,-4754.333,-0.12645914,-6.006957E-11
42455.945,-4758.445,-0.12645914,-6.011562E-11
42488.496,-4762.561,-0.12645914,-6.01617E-11
42521.09,-4766.683,-0.12645914,-6.0207825E-11
42553.65,-4770.8003,-0.12645914,-6.025401E-11
42586.234,-4774.9214,-0.12645914,-6.030015E-11
42618.75,-4779.033,-0.12645914,-6.0346325E-11
42651.324,-4783.1523,-0.12645914,-6.03924E-11
42683.918,-4787.2744,-0.12645914,-6.043856E-11
42716.52,-4791.397,-0.12645914,-6.048474E-11
42749.13,-4795.521,-0.12645914,-6.053094E-11
42781.71,-4799.641,-0.12645914,-6.0577154E-11
42814.316,-4803.7646,-0.12645914,-6.062332E-11
42847.0,-4807.898,-0.12645914,-6.0669525E-11
42879.676,-4812.0303,-0.12645914,-6.0715835E-11
42912.316,-4816.1577,-0.12645914,-6.076214E-11
42945.016,-4820.293,-0.12645914,-6.080839E-11
42977.723,-4824.429,-0.12645914,-6.085473E-11
43010.402,-4828.562,-0.12645914,-6.0901076E-11
43043.09,-4832.696,-0.12645914,-6.0947386E-11
43075.785,-4836.8306,-0.12645914,-6.09937E-11
43108.49,-4840.9663,-0.12645914,-6.1040034E-11
43141.164,-4845.0986,-0.12645914,-6.108638E-11
43173.824,-4849.229,-0.12645914,-6.113268E-11
43206.46,-4853.3564,-0.12645914,-6.117896E-11
43239.094,-4857.483,-0.12645914,-6.1225205E-11
43271.71,-4861.608,-0.12645914,-6.127145E-11
43304.332,-4865.7334,-0.12645914,-6.131767E-11
43336.977,-4869.8613,-0.12645914,-6.136389E-11
43369.61,-4873.9883,-0.12645914,-6.1410155E-11
43402.18,-4878.1074,-0.12645914,-6.1456396E-11
43434.68,-4882.2173,-0.12645914,-6.1502546E-11
43467.23,-4886.3335,-0.12645914,-6.1548606E-11
43499.793,-4890.451,-0.12645914,-6.159473E-11
43532.4,-4894.574,-0.12645914,-6.164087E-11
43565.055,-4898.704,-0.12645914,-6.168707E-11
43597.676,-4902.8296,-0.12645914,-6.173335E-11
43630.33,-4906.9585,-0.12645914,-6.1779575E-11
43663.074,-4911.0996,-0.12645914,-6.182584E-11
43695.785,-4915.236,-0.12645914,-6.187224E-11
43728.508,-4919.374,-0.12645914,-6.19186E-11
43761.23,-4923.512,-0.12645914,-6.196497E-11
43793.918,-4927.646,-0.12645914,-6.201134E-11
43826.617,-4931.7812,-0.12645914,-6.205766E-11
43859.324,-4935.9175,-0.12645914,-6.2103996E-11
43892.008,-4940.0503,-0.12645914,-6.215034E-11
43924.676,-4944.1816,-0.12645914,-6.219666E-11
43957.33,-4948.311,-0.12645914,-6.224295E-11
43989.984,-4952.4404,-0.12645914,-6.2289215E-11
44022.688,-4956.576,-0.12645914,-6.233549E-11
44055.492,-4960.7246,-0.12645914,-6.2381836E-11
44088.305,-4964.874,-0.12645914,-6.242832E-11
44121.11,-4969.0225,-0.12645914,-6.247482E-11
44153.984,-4973.1797,-0.12645914,-6.25213E-11
44186.867,-4977.338,-0.12645914,-6.256789E-11
44219.746,-4981.4956,-0.12645914,-6.261448E-11
44252.684,-4985.661,-0.12645914,-6.266107E-11
44285.58,-4989.821,-0.12645914,-6.270775E-11
44318.49,-4993.983,-0.12645914,-6.275436E-11
44351.387,-4998.143,-0.12645914,-6.2800994E-11
44384.184,-5002.2905,-0.12645914,-6.284761E-11
44416.91,-5006.429,-0.12645914,-6.2894086E-11
44449.64,-5010.5684,-0.12645914,-6.294046E-11
44482.367,-5014.707,-0.12645914,-6.2986845E-11
44515.066,-5018.8423,-0.12645914,-6.303322E-11
44547.754,-5022.976,-0.12645914,-6.3079555E-11
44580.42,-5027.107,-0.12645914,-6.312587E-11
44613.062,-5031.235,-0.12645914,-6.317216E-11
44645.73,-5035.3657,-0.12645914,-6.321842E-11
44678.42,-5039.5,-0.12645914,-6.3264706E-11
44711.117,-5043.6343,-0.12645914,-6.331103E-11
44743.844,-5047.773,-0.12645914,-6.335736E-11
44776.496,-5051.9023,-0.12645914,-6.340374E-11
44809.133,-5056.0293,-0.12645914,-6.345001E-11
44841.785,-5060.158,-0.12645914,-6.349626E-11
44874.42,-5064.285,-0.12645914,-6.3542525E-11
44907.03,-5068.409,-0.12645914,-6.358877E-11
44939.703,-5072.5405,-0.12645914,-6.363498E-11
44972.355,-5076.6694,-0.12645914,-6.3681276E-11
45005.027,-5080.801,-0.12645914,-6.372755E-11
45037.707,-5084.9336,-0.12645914,-6.377385E-11
45070.293,-5089.054,-0.12645914,-6.382016E-11
45102.883,-5093.176,-0.12645914,-6.386633E-11
45135.53,-5097.304,-0.12645914,-6.3912514E-11
45168.09,-5101.422,-0.12645914,-6.3958776E-11
45200.65,-5105.539,-0.12645914,-6.400491E-11
45233.207,-5109.6562,-0.12645914,-6.405105E-11
45265.7,-5113.765,-0.12645914,-6.4097186E-11
45298.176,-5117.872,-0.12645914,-6.4143225E-11
45330.668,-5121.981,-0.12645914,-6.418925E-11
45363.15,-5126.0884,-0.12645914,-6.423529E-11
45395.61,-5130.1934,-0.12645914,-6.4281316E-11
45428.117,-5134.304,-0.12645914,-6.4327314E-11
45460.605,-5138.4126,-0.12645914,-6.437338E-11
45493.184,-5142.5327,-0.12645914,-6.4419414E-11
45525.863,-5146.665,-0.12645914,-6.446558E-11
45558.45,-5150.786,-0.12645914,-6.451189E-11
45591.043,-5154.908,-0.12645914,-6.455807E-11
45623.62,-5159.028,-0.12645914,-6.460425E-11
45656.22,-5163.15,-0.12645914,-6.465042E-11
45688.785,-5167.268,-0.12645914,-6.469661E-11
45721.31,-5171.381,-0.12645914,-6.474276E-11
45753.87,-5175.4985,-0.12645914,-6.478884E-11
45786.457,-5179.619,-0.12645914,-6.4834985E-11
45819.062,-5183.7427,-0.12645914,-6.488116E-11
45851.668,-5187.866,-0.12645914,-6.492736E-11
45884.25,-5191.9863,-0.12645914,-6.497357E-11
45916.844,-5196.108,-0.12645914,-6.501974E-11
45949.4,-5200.225,-0.12645914,-6.5065925E-11
45981.938,-5204.3403,-0.12645914,-6.5112055E-11
46014.47,-5208.454,-0.12645914,-6.5158164E-11
46047.01,-5212.5693,-0.12645914,-6.5204266E-11
46079.535,-5216.6826,-0.12645914,-6.5250375E-11
46112.07,-5220.7974,-0.12645914,-6.529646E-11
46144.63,-5224.9146,-0.12645914,-6.5342565E-11
46177.12,-5229.0234,-0.12645914,-6.53887E-11
46209.68,-5233.1406,-0.12645914,-6.543475E-11
46242.234,-5237.2573,-0.12645914,-6.5480885E-11
46274.777,-5241.3726,-0.12645914,-6.5527014E-11
46307.336,-5245.4897,-0.12645914,-6.557313E-11
46339.91,-5249.609,-0.12645914,-6.561927E-11
46372.453,-5253.724,-0.12645914,-6.5665424E-11
46404.973,-5257.8364,-0.12645914,-6.571154E-11
46437.523,-5261.9526,-0.12645914,-6.575762E-11
46470.09,-5266.071,-0.12645914,-6.5803744E-11
46502.67,-5270.191,-0.12645914,-6.5849895E-11
46535.215,-5274.306,-0.12645914,-6.5896066E-11
46567.76,-5278.422,-0.12645914,-6.594218E-11
46600.305,-5282.5376,-0.12645914,-6.59883E-11
46632.848,-5286.6533,-0.12645914,-6.6034414E-11
46665.37,-5290.7666,-0.12645914,-6.608053E-11
46697.92,-5294.8833,-0.12645914,-6.612662E-11
46730.523,-5299.006,-0.12645914,-6.617274E-11
46763.098,-5303.125,-0.12645914,-6.621894E-11
46795.72,-5307.25,-0.12645914,-6.62651E-11
46828.297,-5311.37,-0.12645914,-6.6311324E-11
46860.848,-5315.4863,-0.12645914,-6.635749E-11
46893.387,-5319.601,-0.12645914,-6.640361E-11
46925.9,-5323.7124,-0.12645914,-6.644972E-11
46958.42,-5327.825,-0.12645914,-6.6495795E-11
46991.086,-5331.956,-0.12645914,-6.654188E-11
47023.688,-5336.0786,-0.12645914,-6.6588166E-11
47056.285,-5340.201,-0.12645914,-6.6634365E-11
47088.9,-5344.3257,-0.12645914,-6.668056E-11
47121.52,-5348.451,-0.12645914,-6.672677E-11
47154.105,-5352.572,-0.12645914,-6.6773E-11
47186.656,-5356.688,-0.12645914,-6.6819175E-11
47219.184,-5360.802,-0.12645914,-6.68653E-11
47251.734,-5364.918,-0.12645914,-6.691139E-11
47284.348,-5369.0425,-0.12645914,-6.6957516E-11
47316.934,-5373.163,-0.12645914,-6.700373E-11
47349.523,-5377.284,-0.12645914,-6.704991E-11
47382.113,-5381.406,-0.12645914,-6.7096086E-11
47414.656,-5385.521,-0.12645914,-6.714227E-11
47447.13,-5389.6274,-0.12645914,-6.718838E-11
47479.668,-5393.742,-0.12645914,-6.72344E-11
47512.188,-5397.8545,-0.12645914,-6.728051E-11
47544.676,-5401.9634,-0.12645914,-6.732659E-11
47577.152,-5406.0703,-0.12645914,-6.737262E-11
47609.652,-5410.18,-0.12645914,-6.741865E-11
47642.16,-5414.2915,-0.12645914,-6.74647E-11
47674.652,-5418.4004,-0.12645914,-6.751076E-11
47707.168,-5422.512,-0.12645914,-6.755681E-11
47739.613,-5426.615,-0.12645914,-6.760288E-11
47772.062,-5430.7188,-0.12645914,-6.764886E-11
47804.516,-5434.8228,-0.12645914,-6.769484E-11
47836.934,-5438.9224,-0.12645914,-6.774083E-11
47869.355,-5443.0225,-0.12645914,-6.778676E-11
47901.754,-5447.1196,-0.12645914,-6.783271E-11
47934.086,-5451.2085,-0.12645914,-6.787862E-11
47966.492,-5455.3066,-0.12645914,-6.792444E-11
47998.91,-5459.4062,-0.12645914,-6.797035E-11
48031.277,-5463.4995,-0.12645914,-6.8016294E-11
48063.67,-5467.596,-0.12645914,-6.806216E-11
48096.062,-5471.6924,-0.12645914,-6.810806E-11
48128.426,-5475.7847,-0.12645914,-6.815396E-11
48160.77,-5479.8745,-0.12645914,-6.819982E-11
48193.098,-5483.963,-0.12645914,-6.824565E-11
48225.39,-5488.047,-0.12645914,-6.829146E-11
48257.727,-5492.136,-0.12645914,-6.8337225E-11
48290.12,-5496.233,-0.12645914,-6.838304E-11
48322.44,-5500.3203,-0.12645914,-6.842895E-11
48354.79,-5504.4106,-0.12645914,-6.847475E-11
48387.13,-5508.5005,-0.12645914,-6.8520585E-11
48419.45,-5512.5874,-0.12645914,-6.8566416E-11
48451.793,-5516.6777,-0.12645914,-6.861221E-11
48484.152,-5520.77,-0.12645914,-6.8658045E-11
48516.54,-5524.865,-0.12645914,-6.87039E-11
48548.96,-5528.9653,-0.12645914,-6.874979E-11
48581.438,-5533.0723,-0.12645914,-6.879573E-11
48613.945,-5537.183,-0.12645914,-6.884176E-11
48646.5,-5541.3003,-0.12645914,-6.888782E-11
48678.953,-5545.4043,-0.12645914,-6.893395E-11
48711.332,-5549.499,-0.12645914,-6.897994E-11
48743.72,-5553.5947,-0.12645914,-6.902582E-11
48776.09,-5557.6885,-0.12645914,-6.9071714E-11
48808.492,-5561.786,-0.12645914,-6.911759E-11
48840.92,-5565.887,-0.12645914,-6.91635E-11
48873.33,-5569.9854,-0.12645914,-6.920946E-11
48905.707,-5574.08,-0.12645914,-6.925538E-11
48938.094,-5578.1753,-0.12645914,-6.930126E-11
48970.45,-5582.267,-0.12645914,-6.934715E-11
49002.832,-5586.3623,-0.12645914,-6.9393E-11
49035.19,-5590.454,-0.12645914,-6.9438885E-11
49067.574,-5594.5493,-0.12645914,-6.9484744E-11
49100.035,-5598.6543,-0.12645914,-6.953063E-11
49132.547,-5602.7656,-0.12645914,-6.957663E-11
49165.016,-5606.8716,-0.12645914,-6.9622696E-11
49197.51,-5610.981,-0.12645914,-6.966871E-11
49230.023,-5615.0923,-0.12645914,-6.9714755E-11
49262.566,-5619.2075,-0.12645914,-6.976083E-11
49295.14,-5623.327,-0.12645914,-6.9806945E-11
49327.754,-5627.4517,-0.12645914,-6.98531E-11
49360.402,-5631.5806,-0.12645914,-6.9899316E-11
49393.06,-5635.7104,-0.12645914,-6.994558E-11
49425.73,-5639.842,-0.12645914,-6.999185E-11
49458.36,-5643.968,-0.12645914,-7.003815E-11
49490.95,-5648.089,-0.12645914,-7.008439E-11
49523.58,-5652.215,-0.12645914,-7.013057E-11
49556.168,-5656.336,-0.12645914,-7.01768E-11
49588.73,-5660.4536,-0.12645914,-7.022299E-11
49621.254,-5664.5664,-0.12645914,-7.026913E-11
49653.74,-5668.675,-0.12645914,-7.031522E-11
49686.23,-5672.7837,-0.12645914,-7.0361245E-11
49718.703,-5676.89,-0.12645914,-7.040729E-11
49751.152,-5680.9937,-0.12645914,-7.04533E-11
49783.57,-5685.0933,-0.12645914,-7.049929E-11
49815.99,-5689.193,-0.12645914,-7.054522E-11
49848.42,-5693.2944,-0.12645914,-7.0591165E-11
49880.867,-5697.3975,-0.12645914,-7.063712E-11
49913.348,-5701.505,-0.12645914,-7.06831E-11
49945.848,-5705.6147,-0.12645914,-7.0729124E-11
49978.332,-5709.7227,-0.12645914,-7.077518E-11
50010.777,-5713.8257,-0.12645914,-7.082121E-11
50043.21,-5717.9272,-0.12645914,-7.086719E-11
50075.586,-5722.0215,-0.12645914,-7.091314E-11
50108.03,-5726.1245,-0.12645914,-7.095902E-11
50140.5,-5730.2305,-0.12645914,-7.1005E-11
50172.99,-5734.339,-0.12645914,-7.1051005E-11
50205.53,-5738.4546,-0.12645914,-7.1097045E-11
50238.11,-5742.5747,-0.12645914,-7.114316E-11
50270.688,-5746.6943,-0.12645914,-7.1189325E-11
50303.27,-5750.8145,-0.12645914,-7.123549E-11
50335.84,-5754.933,-0.12645914,-7.128166E-11
50368.41,-5759.0522,-0.12645914,-7.132781E-11
50400.99,-5763.172,-0.12645914,-7.137396E-11
50433.547,-5767.289,-0.12645914,-7.142013E-11
50466.125,-5771.4087,-0.12645914,-7.146626E-11
50498.65,-5775.522,-0.12645914,-7.151243E-11
50531.18,-5779.6357,-0.12645914,-7.1558516E-11
50563.72,-5783.751,-0.12645914,-7.160462E-11
50596.28,-5787.8687,-0.12645914,-7.165073E-11
50628.812,-5791.983,-0.12645914,-7.1696864E-11
50661.39,-5796.1025,-0.12645914,-7.1742966E-11
50693.965,-5800.2217,-0.12645914,-7.178913E-11
50726.496,-5804.3354,-0.12645914,-7.183529E-11
50759.062,-5808.4536,-0.12645914,-7.188138E-11
50791.582,-5812.566,-0.12645914,-7.192753E-11
50824.07,-5816.6743,-0.12645914,-7.1973615E-11
50856.516,-5820.7773,-0.12645914,-7.2019654E-11
50888.99,-5824.884,-0.12645914,-7.206563E-11
50921.465,-5828.9907,-0.12645914,-7.211164E-11
50953.973,-5833.1016,-0.12645914,-7.215766E-11
50986.406,-5837.203,-0.12645914,-7.220373E-11
51018.812,-5841.3013,-0.12645914,-7.2249685E-11
51051.26,-5845.4043,-0.12645914,-7.229561E-11
51083.71,-5849.508,-0.12645914,-7.234159E-11
51116.164,-5853.612,-0.12645914,-7.2387575E-11
51148.645,-5857.719,-0.12645914,-7.243356E-11
51181.14,-5861.8286,-0.12645914,-7.2479585E-11
51213.617,-5865.936,-0.12645914,-7.252563E-11
51246.08,-5870.041,-0.12645914,-7.257166E-11
51278.55,-5874.1475,-0.12645914,-7.2617655E-11
51311.04,-5878.256,-0.12645914,-7.266367E-11
51343.51,-5882.363,-0.12645914,-7.2709706E-11
51376.016,-5886.473,-0.12645914,-7.275572E-11
51408.44,-5890.5737,-0.12645914,-7.280178E-11
51440.85,-5894.672,-0.12645914,-7.284773E-11
51473.273,-5898.772,-0.12645914,-7.2893656E-11
51505.64,-5902.865,-0.12645914,-7.29396E-11
51538.086,-5906.9683,-0.12645914,-7.2985465E-11
51570.543,-5911.0728,-0.12645914,-7.303144E-11
51602.93,-5915.168,-0.12645914,-7.307743E-11
51635.367,-5919.27,-0.12645914,-7.312333E-11
51667.785,-5923.3696,-0.12645914,-7.316929E-11
51700.176,-5927.466,-0.12645914,-7.3215226E-11
51732.54,-5931.5586,-0.12645914,-7.3261126E-11
51764.92,-5935.6533,-0.12645914,-7.3306985E-11
51797.324,-5939.751,-0.12645914,-7.335287E-11
51829.695,-5943.8447,-0.12645914,-7.339879E-11
51862.1,-5947.943,-0.12645914,-7.344466E-11
51894.395,-5952.0264,-0.12645914,-7.349058E-11
51926.727,-5956.115,-0.12645914,-7.3536344E-11
51959.1,-5960.209,-0.12645914,-7.358216E-11
51991.504,-5964.3066,-0.12645914,-7.3628034E-11
52023.89,-5968.4023,-0.12645914,-7.367395E-11
52056.32,-5972.5034,-0.12645914,-7.371984E-11
52088.75,-5976.6045,-0.12645914,-7.37658E-11
52121.168,-5980.704,-0.12645914,-7.381175E-11
52153.62,-5984.808,-0.12645914,-7.385769E-11
52186.043,-5988.908,-0.12645914,-7.3903675E-11
52218.453,-5993.007,-0.12645914,-7.394962E-11
52250.875,-5997.1064,-0.12645914,-7.3995546E-11
52283.293,-6001.206,-0.12645914,-7.404149E-11
52315.69,-6005.303,-0.12645914,-7.4087424E-11
52348.11,-6009.403,-0.12645914,-7.413334E-11
52380.51,-6013.5005,-0.12645914,-7.4179274E-11
52412.996,-6017.6084,-0.12645914,-7.422519E-11
52445.5,-6021.7188,-0.12645914,-7.427122E-11
52478.008,-6025.8296,-0.12645914,-7.431728E-11
52510.527,-6029.942,-0.12645914,-7.436334E-11
52543.082,-6034.0586,-0.12645914,-7.440942E-11
52575.633,-6038.175,-0.12645914,-7.445556E-11
52608.164,-6042.2886,-0.12645914,-7.450168E-11
52640.758,-6046.41,-0.12645914,-7.4547785E-11
52673.37,-6050.5347,-0.12645914,-7.459397E-11
52705.906,-6054.649,-0.12645914,-7.464018E-11
52738.465,-6058.766,-0.12645914,-7.4686285E-11
52770.99,-6062.879,-0.12645914,-7.473242E-11
52803.523,-6066.993,-0.12645914,-7.477851E-11
