Time,xPosition,xVelocity,xAcceleration
9190.713,-432.88004,-3.343562E-8,-3.6379788E-12
9223.794,-432.88004,-3.3555967E-8,-3.6379788E-12
9256.839,-432.88004,-3.3676184E-8,-3.6379788E-12
9289.897,-432.88004,-3.379645E-8,-3.6379788E-12
9322.916,-432.88004,-3.391657E-8,-3.6379788E-12
9355.893,-432.88004,-3.403654E-8,-3.6379788E-12
9388.905,-432.88004,-3.415664E-8,-3.6379788E-12
9421.914,-432.88004,-3.4276724E-8,-3.6379788E-12
9454.916,-432.88004,-3.4396784E-8,-3.6379788E-12
9487.915,-432.88004,-3.4516834E-8,-3.6379788E-12
9520.89,-432.88004,-3.4636795E-8,-3.6379788E-12
9553.848,-432.88004,-3.4756695E-8,-3.6379788E-12
9586.816,-432.88004,-3.4876635E-8,-3.6379788E-12
9619.741,-432.88004,-3.4996415E-8,-3.6379788E-12
9652.674,-432.88004,-3.5116223E-8,-3.6379788E-12
9685.612,-432.88004,-3.5236052E-8,-3.6379788E-12
9718.476,-432.88004,-3.5355608E-8,-3.6379788E-12
9751.358,-432.88004,-3.5475235E-8,-3.6379788E-12
9784.206,-432.88004,-3.5594734E-8,-3.6379788E-12
9817.069,-432.88004,-3.571429E-8,-3.6379788E-12
9849.915,-432.88004,-3.5833782E-8,-3.6379788E-12
9882.761,-432.88004,-3.5953274E-8,-3.6379788E-12
9915.594,-432.88004,-3.607272E-8,-3.6379788E-12
9948.43,-432.88004,-3.6192176E-8,-3.6379788E-12
9981.236,-432.88004,-3.6311526E-8,-3.6379788E-12
10014.047,-432.88004,-3.643089E-8,-3.6379788E-12
10046.87,-432.88004,-3.65503E-8,-3.6379788E-12
10079.688,-432.88004,-3.6669693E-8,-3.6379788E-12
10112.506,-432.88004,-3.6789082E-8,-3.6379788E-12
10145.288,-432.88004,-3.6908343E-8,-3.6379788E-12
10178.128,-432.88004,-3.7027814E-8,-3.6379788E-12
10210.986,-432.88004,-3.7147352E-8,-3.6379788E-12
10243.844,-432.88004,-3.7266886E-8,-3.6379788E-12
10276.752,-432.88004,-3.7386606E-8,-3.6379788E-12
10309.675,-432.88004,-3.750638E-8,-3.6379788E-12
10342.572,-432.88004,-3.762606E-8,-3.6379788E-12
10375.438,-432.88004,-3.7745625E-8,-3.6379788E-12
10408.238,-432.88004,-3.786495E-8,-3.6379788E-12
10441.007,-432.88004,-3.798416E-8,-3.6379788E-12
10473.75,-432.88004,-3.810328E-8,-3.6379788E-12
10506.471,-432.88004,-3.8222318E-8,-3.6379788E-12
10539.196,-432.88004,-3.8341373E-8,-3.6379788E-12
10571.937,-432.88004,-3.846048E-8,-3.6379788E-12
10604.65,-432.88004,-3.8579493E-8,-3.6379788E-12
10637.332,-432.88004,-3.869839E-8,-3.6379788E-12
10670.075,-432.88004,-3.8817507E-8,-3.6379788E-12
10702.819,-432.88004,-3.893663E-8,-3.6379788E-12
10735.507,-432.88004,-3.9055546E-8,-3.6379788E-12
10768.202,-432.88004,-3.917449E-8,-3.6379788E-12
10800.929,-432.88004,-3.929355E-8,-3.6379788E-12
10833.629,-432.88004,-3.9412512E-8,-3.6379788E-12
10866.292,-432.88004,-3.953134E-8,-3.6379788E-12
10899.0205,-432.88004,-3.9650406E-8,-3.6379788E-12
10931.723,-432.88004,-3.9769375E-8,-3.6379788E-12
10964.384,-432.88004,-3.9888196E-8,-3.6379788E-12
10997.089,-432.88004,-4.0007176E-8,-3.6379788E-12
11029.812,-432.88004,-4.012622E-8,-3.6379788E-12
11062.499,-432.88004,-4.0245137E-8,-3.6379788E-12
11095.184,-432.88004,-4.0364043E-8,-3.6379788E-12
11127.868,-432.88004,-4.048295E-8,-3.6379788E-12
11160.551,-432.88004,-4.0601847E-8,-3.6379788E-12
11193.205,-432.88004,-4.0720643E-8,-3.6379788E-12
11225.856,-432.88004,-4.0839428E-8,-3.6379788E-12
11258.536,-432.88004,-4.0958316E-8,-3.6379788E-12
11291.17,-432.88004,-4.1077037E-8,-3.6379788E-12
11323.78,-432.88004,-4.1195673E-8,-3.6379788E-12
11356.353,-432.88004,-4.131417E-8,-3.6379788E-12
11388.89,-432.88004,-4.143254E-8,-3.6379788E-12
11421.371,-432.88004,-4.1550706E-8,-3.6379788E-12
11453.864,-432.88004,-4.1668915E-8,-3.6379788E-12
11486.338,-432.88004,-4.1787054E-8,-3.6379788E-12
11518.741,-432.88004,-4.1904936E-8,-3.6379788E-12
11551.13,-432.88004,-4.2022766E-8,-3.6379788E-12
11583.535,-432.88004,-4.2140655E-8,-3.6379788E-12
11615.953,-432.88004,-4.225859E-8,-3.6379788E-12
11648.392,-432.88004,-4.2376602E-8,-3.6379788E-12
11680.876,-432.88004,-4.249478E-8,-3.6379788E-12
11713.399,-432.88004,-4.26131E-8,-3.6379788E-12
11745.838,-432.88004,-4.273111E-8,-3.6379788E-12
11778.302,-432.88004,-4.2849212E-8,-3.6379788E-12
11810.806,-432.88004,-4.296746E-8,-3.6379788E-12
11843.367,-432.88004,-4.308592E-8,-3.6379788E-12
11875.981,-432.88004,-4.320457E-8,-3.6379788E-12
11908.527,-432.88004,-4.332297E-8,-3.6379788E-12
11941.039,-432.88004,-4.3441247E-8,-3.6379788E-12
11973.562,-432.88004,-4.3559563E-8,-3.6379788E-12
12006.103,-432.88004,-4.3677947E-8,-3.6379788E-12
12038.634,-432.88004,-4.3796295E-8,-3.6379788E-12
12071.194,-432.88004,-4.391475E-8,-3.6379788E-12
12103.711,-432.88004,-4.4033044E-8,-3.6379788E-12
12136.235,-432.88004,-4.4151367E-8,-3.6379788E-12
12168.77,-432.88004,-4.4269726E-8,-3.6379788E-12
12201.342,-432.88004,-4.4388223E-8,-3.6379788E-12
12233.938,-432.88004,-4.450681E-8,-3.6379788E-12
12266.456,-432.88004,-4.4625107E-8,-3.6379788E-12
12299.013,-432.88004,-4.4743548E-8,-3.6379788E-12
12331.58,-432.88004,-4.4862027E-8,-3.6379788E-12
12364.137,-432.88004,-4.4980467E-8,-3.6379788E-12
12396.738,-432.88004,-4.509907E-8,-3.6379788E-12
12429.403,-432.88004,-4.5217906E-8,-3.6379788E-12
12462.068,-432.88004,-4.533674E-8,-3.6379788E-12
12494.789,-432.88004,-4.5455778E-8,-3.6379788E-12
12527.508,-432.88004,-4.5574808E-8,-3.6379788E-12
12560.184,-432.88004,-4.569368E-8,-3.6379788E-12
12592.8955,-432.88004,-4.5812687E-8,-3.6379788E-12
12625.58,-432.88004,-4.5931593E-8,-3.6379788E-12
12658.307,-432.88004,-4.605065E-8,-3.6379788E-12
12691.024,-432.88004,-4.6169678E-8,-3.6379788E-12
12724.58,-432.88004,-4.6291753E-8,-3.6379788E-12
12757.505,-432.88004,-4.6411532E-8,-3.6379788E-12
12790.44,-432.88004,-4.653135E-8,-3.6379788E-12
12823.42,-432.88004,-4.665133E-8,-3.6379788E-12
12856.373,-432.88004,-4.6771213E-8,-3.6379788E-12
12889.352,-432.88004,-4.6891188E-8,-3.6379788E-12
12922.214,-432.88004,-4.701074E-8,-3.6379788E-12
12955.078,-432.88004,-4.71303E-8,-3.6379788E-12
12987.9,-432.88004,-4.7249706E-8,-3.6379788E-12
13020.711,-432.88004,-4.736907E-8,-3.6379788E-12
13053.518,-432.88004,-4.748842E-8,-3.6379788E-12
13086.347,-432.88004,-4.7607852E-8,-3.6379788E-12
13119.092,-432.88004,-4.7726978E-8,-3.6379788E-12
13151.743,-432.88004,-4.7845763E-8,-3.6379788E-12
